0,1,2
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP MSL5026S2 1 Drive SDLT2 Rack-Mount Library', 'subcategory': 'SDLT Tape Drives', 'sku': '293472-B22', 'type': 'Rack-Mount Tape Drive'}""

","""{'title': 'Hewlett Packard Enterprise SP/CQ Drive DLT 20/40GB Internal', 'category': 'Storage Drives', 'subcategory': 'Tape Drives', 'brand': 'Hewlett Packard Enterprise', 'sku': '340769-001', 'type': 'DLT'}""

",0
"""{'category': 'Computers_and_Accessories', 'title': '', 'subcategory': 'Laptops', 'brand': 'Dell', 'sku': 'XPS-15-9500', 'type': 'Laptop'}""

","""{'title': '271837-004 HP 72.8-GB U320 SCSI 10K', 'category': 'Computer Hard Drives', 'subcategory': 'SCSI Hard Drives', 'brand': 'HP', 'sku': '271837-004', 'type': 'Hard Drive'}""

",0
"""{'brand': 'Seagate', 'title': \""['st3750330ns'] Seagate Barracuda ES.2 750GB SATA-II 32MB Cache - OEM (ST3750330NS)\"", 'subcategory': '15K Enterprise-Class Hard Drives', 'sku': 'ST3750330NS-2Pack', 'type': 'Hard Disk Drive'}""

","""{'title': 'Seagate Barracuda ES 500GB', 'category': 'Hard Drives', 'subcategory': 'Internal Hard Drives', 'brand': 'Seagate', 'sku': 'ST3500630NS', 'type': 'Enterprise Class'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'494267b21\\', \\'494267b21\\']  \""494267-B21 AMD Opteron 8384 2.7GHz BL685c G5\"", \""Null\""', 'subcategory': 'Opteron Quad-Core Processors', 'sku': '[494267b21]', 'type': 'Processor'}""

","""{'title': 'HP Opteron 2354 DL165 G5', 'category': 'Processors', 'subcategory': 'AMD Opteron', 'brand': 'HP', 'sku': '445974-B21', 'type': 'Processor Kit'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['249674001', '249674001']  '249674-001 HP 256MB200MHz DDR PC1600 ECC SDRAM' 'New 249674-001 EC Wholesale Price 249674-001'\"", 'subcategory': 'Server Memory', 'sku': '[249674001, 249674001]', 'type': 'Memory'}""

","""{'title': 'Hewlett Packard Enterprise 2GB DDR-333 DDR 333MHz ECC memory module', 'category': 'Computer Hardware', 'subcategory': 'Memory Modules', 'brand': 'Hewlett Packard Enterprise', 'sku': '358349-B21', 'type': 'RAM'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['359623b21'] HP ProLiant BL20p G2 Server Xeon 2.8GHz/1MB 512MB\"", 'subcategory': 'Blade Servers', 'sku': '359623-B21', 'type': 'Server'}""

","""{'title': 'Proliant DL760G2 Xeon 2.5GHz 1M (4P)', 'category': 'Computer Hardware', 'subcategory': 'Servers', 'brand': 'Hewlett-Packard', 'sku': '338974-B21', 'type': 'Server Processor'}""

",0
"""{'brand': '\""Antec\""@en', 'title': '[\\'761345838009\\', \\'761345838009\\']  \""Antec P380 Windowed Full Tower PC Gaming Case\""@en', 'subcategory': 'Full_Tower_Cases', 'sku': 'LN61713-001', 'type': 'Computer Case', 'category': 'Computers_and_Accessories'}""

","""{'title': 'Antec P380 Performance Series, Black/Titanium, Full Tower Computer Chassis', 'category': 'Computer Cases', 'subcategory': 'Full Tower Cases', 'brand': 'Antec', 'sku': 'LN61713 - 0-761345-83800-9', 'type': 'PC Gaming Case'}""

",1
"""{'title': '[\\'cas340wb3\\']  \""NZXT S340 Elite Black Gaming Case with HDMI VR Support\""@en Support LN73808 - CA-S340W-B3 | SCAN UK\""@en  \\n\\'NZXT S340 Elite Desktop Computer Chassis, Mid Tower, Side Window, HDMI, 2x USB 3.0, mITX/mATX/ATX, Black\\'', 'category': 'Computers_and_Accessories', 'subcategory': 'Computer_Cases', 'brand': 'NZXT', 'sku': '', 'type': 'Mid Tower'}""

","""{'title': 'NZXT Source S340 Blanca', 'category': 'Computer Cases', 'subcategory': 'ATX Mid-Tower Cases', 'brand': 'NZXT', 'sku': 'S340', 'type': 'Desktop Case'}""

",0
"""{'brand': '\""Corsair\""@en', 'category': 'Computers_and_Accessories > Memory > DDR4 SDRAM', 'subcategory': 'Desktop Memory', 'title': \""['cmk32gx4m4b3200c16'] Corsair CMK32GX4M4B3200C16 32GB (4 x 8GB) DDR4 3200MHz Unbuffered Non-ECC Memory Module\"", 'sku': '[CMK32GX4M4B3200C16]@en', 'type': 'Memory'}""

","""{'title': 'Corsair - Vengeance LPX 32GB (2 x 16GB) DDR4-2666 Memory', 'category': 'Memory', 'subcategory': 'DDR4 SDRAM', 'brand': 'Corsair', 'sku': 'CMK32GX4M2A2666C16', 'type': 'RAM'}""

",0
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Desktop PCs', 'brand': 'Gigabyte', 'sku': 'GB-BACE-3150', 'type': 'Ultra Compact PC Kit'}""

","""{'title': 'Gigabyte BRIX Bace-3150', 'category': 'Computers', 'subcategory': 'Mini PCs', 'brand': 'Gigabyte', 'sku': 'Brix-Bace-3150', 'type': 'Intel N3150'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['500668b21']  '500668-B21 HP 1GB (1x1GB) PC3-10600 UnbufferedCAS-9 Single Rank x 8 Memory Kit' \"", 'subcategory': 'Server Memory DIMMs', 'sku': '500668-B21', 'type': 'Memory'}""

","""{'title': 'HP 1GB (1x1GB) PC3-10600 UDIMM Memory Kit', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'HP', 'sku': \""['500668-B21', '500668-S21', '501539-001']\"", 'type': 'RAM'}""

",1
"""{'category': 'Computers_and_Accessories', 'subcategory': 'USB_Drives', 'brand': 'Transcend', 'type': 'USB_Flash_Drive', 'title': \""['ts8gjf500']  Transcend JetFlash 500 - USB flash drive 8 GB  Transcend GB TS8GJF500 Thumb Drives CDW.com  Losing USB end caps can be quite annoying, not to mention the inconvenience of taking the cap on and off every time the drive is used. For extra convenience and protection, the JetFlash 500 flash drive is designed with an extension and retraction mechanism that enables users to bring out or hide the connector with a single flick of the thumb. Its capless design not only keeps dust and debris out of the drive, but also ensures there is no cap to misplace or lose.Thanks to its use of ultrasonic welding technology, the JetFlash 500 drive's inseparable outer case not only makes the drive more solid and rugged, but also improves its tactile and visual appeal. The JetFlash 500 is a USB flash drive you will want to take out of your pocket and show off to your friends.\""}""

","""{'title': 'Asus M5A99FX Pro R2.0', 'category': 'Computer Hardware', 'subcategory': 'Motherboards', 'brand': 'Asus', 'sku': 'M5A99FX-Pro-R2.0', 'type': 'Motherboard'}""

",0
"""{'title': 'WD Blue 1TB 7200rpm SATA 6Gb/s 64MB Cache HDD - OEM (WD10EZEX)', 'category': 'Computers_and_Accessories', 'subcategory': 'Hard_Drives', 'brand': 'WD', 'sku': 'WD10EZEX', 'type': 'Hard_Drive'}""

","""{'title': 'WD Blue 4TB HDD', 'category': 'Hard Drives', 'subcategory': 'Internal Hard Drives', 'brand': 'WD', 'sku': 'WD40EZRZ', 'type': 'Hard Disk Drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""[['417190-002', 'HP 72-GB 15K 3.5 DP SAS'], 'Null', 'New 417190-002 SAS 10 Pack Wholesale Price 417190-002-10Pack']\"", 'subcategory': '15K SAS HotPlug Internal Hard Drives', 'sku': 'hp417190002, 417190-002', 'type': 'Hard Disk Drive'}""

","""{'title': '10-pack 72GB Serial Attached SCSI (SAS) 3.5-inch HotPlug 15K Dual Port Hard Drive', 'category': 'Storage Devices', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': '417190-002', 'type': 'SAS'}""

",1
"""{'brand': '\""HP Enterprise\""', 'title': '[dl165g5572071b21, 572071b21]', 'subcategory': 'Solid State Drive', 'sku': '[dl165g5572071b21]', 'type': 'Solid State Drive', 'category': \""{'name': 'Computers_and_Accessories', 'path': '/Computers_and_Accessories'}\""}""

","""{'title': 'HP 60GB 2.5-inch Hot-Plug Midline (MDL) SATA SSD (Solid State Drive)', 'category': 'Computer Hard Drives', 'subcategory': 'Solid State Drives (SSD)', 'brand': 'HP', 'sku': '572071-B21', 'type': 'SSD'}""

",1
"""{'brand': '\""Corsair\""@en', 'category': 'Computers_and_Accessories > Memory > DDR4 SDRAM', 'subcategory': 'Desktop Memory', 'sku': '[16GB LN69135 - CMK32GX4M2A2133C13 | SCAN UK]', 'type': 'RAM', 'title': '[\\'cmk32gx4m2a2133c13\\']  \""Corsair 32GB Vengeance LPX DDR4 2133MHz RAM/Memory Kit 2x 16GB\""@en}}'}""

","""{'title': 'Corsair Vengeance LPX DDR4-2400Mhz Dual Kit', 'category': 'Memory', 'subcategory': 'RAM', 'brand': 'Corsair', 'sku': 'CMK32GX4M2A2400C14', 'type': 'DDR4'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['500668b21']  '500668-B21 HP 1GB (1x1GB) PC3-10600 UnbufferedCAS-9 Single Rank x 8 Memory Kit' \"", 'subcategory': 'Server Memory', 'sku': '500668-B21', 'type': 'Memory'}""

","""{'title': '500670-B21 HP 2GB (1x2GB) PC3-10600 UDIMM', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'HP', 'sku': '500670-B21', 'type': 'UDIMM'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'238921b215pack\\', \\'238921b21\\']  \""359461-005 HP 72.8-GB 10K FC-AL\"", \""Null\""', 'sku': '238921-B21-5Pack', 'type': 'Hard Disk Drive', 'subcategory': 'FC-AL 10K RPM Hot-Swap Drives'}""

","""{'title': 'HP 72.8-GB 10K FC-AL HotSwap Hard Drive', 'category': 'Storage', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': '359461-005', 'type': '10K FC-AL'}""

",1
"""{'brand': '\""Intel\""@en', 'category': 'Computers_and_Accessories/Microprocessors', 'subcategory': 'Desktop_Processors', 'sku': '[BX80662I76700K]', 'type': 'Processor', 'title': \""['bx80662i76700k']  Intel BX80662I76700K Core i7-6700K Processor 4.2GHz LGA1151 8M Cache Skylake 115W Boxed\""}""

","""{'title': 'Intel Core i7 6700', 'category': 'Processors', 'subcategory': 'Intel Core i7-6xxx', 'brand': 'Intel', 'sku': 'i7-6700', 'type': 'Microprocessor'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['431786b21']  '431786-B21 HP 120-GB 5.4K 2.5 SATA', 'Null', 'Description:10 x HPE 120GB 1.5G SATA 5.4K 2.5-inch SFF Hot-Plug Hard Drive In HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SATA ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 431786-B21 Spare Part# 431908-001 Assembly Part# 443193-002 Model# FJ120C4981'\"", 'subcategory': '5.4K SATA', 'sku': '431786-B21-5Pack', 'type': 'Hard Drive'}""

","""{'title': '454141-002 HP 500-GB 1.5G 7.2K 3.5 NHP SATA', 'category': 'Computer Hard Drives', 'subcategory': 'Internal Hard Drives', 'brand': 'HP', 'sku': '454140-002', 'type': 'Hard Disk Drive'}""

",0
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Memory_RAM', 'title': \""['kthzd8000c62g']  Nanya/Kingston KTH-ZD8000C6/2G BJE 2GB 200p PC2-6400 CL6 16c 128x8 DDR2-800 2Rx8 1.8V SODIMM RFB\"", 'brand': 'Kingston', 'sku': 'KTH-ZD8000C6/2G, KTHZD8000C6/2G', 'type': 'RAM'}""

","""{'title': 'Kingston ValueRAM KVR13N9S8HK2/8', 'category': 'RAM', 'subcategory': 'ValueRAM', 'brand': 'Kingston', 'sku': 'KVR13N9S8HK2/8', 'type': 'RAM Module'}""

",0
"""{'title': \""['370780001']  'HP GENUINE (not third party or generic) 512MB PC2700 ECC -NEW BULK-' '370780-001's detail page - Server Nexus LLC\"", 'category': 'Computers_and_Accessories', 'subcategory': 'Memory > Server Memory', 'type': 'DDR'}""

","""{'title': 'HP 512MB DDR RAM', 'category': 'Computer Hardware', 'subcategory': 'RAM', 'brand': 'HP', 'sku': '370780-001', 'type': 'PC2700 DIMM ECC'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP Enterprise 500658-B21 (1x4GB) Dual Rank x4 PC3-10600 DDR3 DRAM SDRAM 1333MHz Server Memory', 'subcategory': 'Server Memory DDR3', 'sku': '500658-B21', 'type': 'Memory'}""

","""{'title': 'HPE DDR3 16 GB DIMM', 'category': 'Server Memory', 'subcategory': 'DDR3 Memory', 'brand': 'HPE', 'sku': '708641-B21', 'type': 'Server Memory DIMM'}""

",0
"""{'title': 'Corsair Flash Survivor 64 GB USB 3.0 Drive - Black', 'category': 'Computers_and_Accessories', 'subcategory': 'Storage_Devices', 'brand': 'Corsair', 'sku': 'CMFSS3B-64GB', 'type': 'USB_Drive'}""

","""{'title': 'Corsair Flash Voyager Slider X2', 'category': 'External Storage', 'subcategory': 'USB Drives', 'brand': 'Corsair', 'sku': 'CMFSL3X2-32GB', 'type': 'USB 3.0'}""

",0
"""{'title': '[\\'mz7ke512bw\\']  \""Samsung - 850 PRO 512GB Internal SATA III Solid State Drive for Laptops\""@en-US', 'subcategory': 'Solid State Drives', 'brand': 'Samsung', 'sku': 'MZ-7KE512BW', 'type': 'Internal SSD', 'category': 'Computers_and_Accessories'}""

","""{'title': 'Samsung 850 EVO 1TB 2.5-Inch SATA III Internal SSD (MZ-75E1T0B/AM)', 'category': 'Data Storage', 'subcategory': 'Solid State Drives (SSD)', 'brand': 'Samsung', 'sku': 'MZ-75E1T0B/AM', 'type': 'Internal SSD'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'356816001\\']  \""ML350T G4p Xeon 3.2 2MB 512MB\""', 'subcategory': 'ML350T', 'sku': '356816-001', 'type': 'Server'}""

","""{'title': 'Proliant ML350 G4p 4U Tower Server', 'category': 'Servers', 'subcategory': 'Tower Servers', 'brand': 'Hewlett-Packard', 'sku': '356816-001', 'type': 'Xeon, 3.2GHz, 512MB DDR2'}""

",1
"""{'category': 'Computers_and_Accessories', 'title': 'Corsair Voyager Slider X2 256GB USB 3.0 Flash Drive', 'subcategory': 'Flash_Drives', 'brand': 'Corsair', 'sku': 'CMFSL3X2-256GB', 'type': 'USB_Flash_Drive'}""

","""{'title': 'Corsair Flash Voyager Slider X2', 'category': 'USB flash drives', 'subcategory': 'Thumb Drives', 'brand': 'Corsair', 'sku': 'CMFSL3X2-256GB', 'type': 'USB drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'4301690025pack\\', \\'430169002\\']  \""430169-002 HP 72-GB 3G 15K 2.5 DP SAS\"",\\n   \""Null\"" Price 430169-002-10Pack\"" \""New 430169-002 SAS 10 Pack Wholesale  \""Description:10 x 72GB 2.5-inch Serial Attached SCSI (SAS) SFF3G Dual Port Hot-Plug 15K Hard Disk DriveFor G1-G7 Proliant SAS ServersGenuine HPE Serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 418371-B21 Spare Part# 418398-001 Assembly Part# 430169-002 Model# DH072BB978\""', 'subcategory': '15K', 'sku': '[4301690025pack]', 'type': 'Hard Drive'}""

","""{'title': '430169-002 HP 72GB 2.5-inch SAS SFF3G Dual Port Hot-Plug 15K Hard Disk Drive', 'category': 'Hard Drives', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': '430169-002', 'type': 'SAS HDD'}""

",1
"""{'brand': '\""Crucial\""@en', 'category': 'Computers_and_Accessories', 'subcategory': 'Memory_Modules', 'title': \""['ct8g4dfd824a']  Crucial - DDR4 8 GB DIMM 288-pin 2400 MHz / PC4-19200 CL17 1.2 V unbuffered non-ECC\"", 'sku': 'CT8G4DFD824A', 'type': 'Memory'}""

","""{'title': 'Crucial - DDR4 8 GB DIMM 288-pin', 'category': 'Computer Hardware', 'subcategory': 'Memory (RAM)', 'brand': 'Crucial', 'sku': 'CT8G4DFS8213', 'type': 'System Memory (RAM)'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['295643b21'] HP Smart Array 3200 Controller\"", 'subcategory': 'RAID Controllers', 'sku': '295643-B21', 'type': 'RAID Controller'}""

","""{'title': 'HP Smart Array P600/512 Controller', 'category': 'Storage Controllers', 'subcategory': 'RAID Controllers', 'brand': 'HP', 'sku': 'P600/512', 'type': 'SATA 1.5Gb/s / SAS PCI-X/133 MHz'}""

",0
"""{'brand': 'HP Enterprise', 'title': '308724-001 DL360R G3 Xeon 2.8GHz/512K-400fsb 1GB', 'category': 'Computers_and_Accessories', 'subcategory': 'Servers', 'sku': '308724-001', 'type': 'Proliant DL360R'}""

","""{'title': 'Proliant DL580R G2 Xeon 2.8GHz 2M (2P)', 'category': 'Servers', 'subcategory': 'Rack Servers', 'brand': 'Hewlett-Packard', 'sku': '325134-001', 'type': 'Server Processor'}""

",0
"""{'brand': '\""Seagate\""', 'category': 'Computers_and_Accessories', 'title': '[\\'st2000nm00112pack\\', \\'st2000nm0011\\']  \""ST2000NM0011 HP G8 G9 2-TB 6G 7.2K 3.5 SATA SC\"", \""Null\"" Price ST2000NM0011-10Pack\"" \""New ST2000NM0011 SC 10 Pack Wholesale  \""', 'subcategory': 'Internal Hard Drives', 'sku': 'ST2000NM0011-2Pack', 'type': 'Hard Drive'}""

","""{'title': 'ST2000DM001 Seagate 2TB Hard Drive', 'category': 'Storage Devices', 'subcategory': 'Hard Drives', 'brand': 'Seagate', 'sku': 'ST2000DM001', 'type': '2TB 7200RPM SATA 6.0 Gbps 3.5 Inch 64MB Cache Barracuda'}""

",0
"""{'brand': '\""HP Enterprise\""', 'title': '[dl165g6572071b21, 572071b21]', 'subcategory': 'Solid State Drive', 'sku': '[dl165g6572071b21]', 'type': 'Solid State Drive', 'category': \""{'name': 'Computers_and_Accessories', 'path': '/computers-and-accessories'}\""}""

","""{'title': 'HP 200GB SSD', 'category': 'Computer Hard Drives', 'subcategory': 'Solid State Drives (SSD)', 'brand': 'HP', 'sku': '653124-B21', 'type': 'SATA 3.0 Gbps'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['470065235'] HP Proliant DL320 G6 Server - 1 x Xeon E5504 2GHz - 3GB RAM - SATA - Hot-Swap 3.5-inch\"", 'subcategory': 'DL320', 'sku': '[470065235]', 'type': 'Server'}""

","""{'title': 'HP ProLiant ML370 3.06GHz', 'category': 'Servers', 'subcategory': 'Tower Servers', 'brand': 'HP', 'sku': '310590-001', 'type': 'Server'}""

",0
"""{'brand': 'AMD', 'category': 'Processors', 'subcategory': 'Desktop Processors', 'title': 'AMD FX-8 Eight Core 8320 3.50GHz (Socket AM3+) Processor', 'sku': 'fd8320frhkbox', 'type': 'Retail'}""

","""{'title': 'AMD FX-8320 3.5GHz 16MB Cache AM3+ Processor', 'category': 'Processors', 'subcategory': 'AMD FX Series', 'brand': 'AMD', 'sku': 'FD8320FRHKBOX', 'type': 'Microprocessor'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'495942b21\\', \\'495942b21\\']  \""495942-B21 HP E5506 2.13GHz ML370 G6\"", \""Null\""', 'subcategory': 'Intel Xeon Processors', 'sku': '495942-B21', 'type': 'Processor'}""

","""{'title': '507825-B21 HP Xeon E5506 2.13GHz BL280c G6', 'category': 'Processors', 'subcategory': 'Intel Xeon Processors', 'brand': 'HP', 'sku': '507825-B21', 'type': 'Processor Kit'}""

",0
"""{'title': 'Samsung 850 EVO Series M.2 250GB SATA 6Gbps Solid State Drive (MZ-N5E250BW)', 'subcategory': 'Solid State Drives (SSD)', 'brand': 'Samsung', 'category': 'Computers_and_Accessories', 'sku': '[mzn5e250bw]', 'type': 'Solid State Drive'}""

","""{'title': 'Samsung 850 EVO Series M.2 1TB SATA 6Gbps Solid State Drive (MZ-N5E1T0BW)', 'category': 'Electronics', 'subcategory': 'Storage Devices', 'brand': 'Samsung', 'sku': 'MZ-N5E1T0BW', 'type': 'Solid State Drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP 508429-001 508429001 400GB 10K 3.5 DP NHP SAS Hard Drive', 'subcategory': '10K SAS Drives', 'sku': '508429001', 'type': 'Hard Drive'}""

","""{'title': '5 x 400GB Serial Attached SCSI (SAS) 3.5-inch Non-Hot-Plug 10K DP Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': 'Serial Attached SCSI (SAS) Hard Drives', 'brand': 'HP', 'sku': '508429-001', 'type': 'SAS'}""

",1
"""{'brand': '\""TP-Link\""', 'category': 'Computers_and_Accessories', 'subcategory': 'Networking_Switches', 'title': 'TP-Link 24-Port Gigabit Desktop/Rackmount Switch (TL-SG1024D)', 'sku': 'NHT-SG1024D', 'type': 'Switch'}""

","""{'title': 'TP-LINK TL-SG1024D 24-Port Gigabit Switch', 'category': 'Computer Hardware', 'subcategory': 'Network Switches', 'brand': 'TP-LINK', 'sku': 'TL-SG1024D', 'type': 'Unmanaged Desktop Switch'}""

",1
"""{'brand': '\""Corsair\""@en', 'category': 'Computers_and_Accessories > Memory > DDR4 SDRAM', 'subcategory': 'Desktop Memory', 'sku': '[CMK16GX4M2A2666C16]', 'type': 'Memory Module', 'title': '[\\'cmk16gx4m2a2666c16\\']  \""Corsair 16GB DDR4 Vengeance LPX 2666MHz Memory Kit for Skylake\""@en'}""

","""{'title': 'Corsair Vengeance LPX 16GB (2x8GB) DDR4 RAM', 'category': 'Memory', 'subcategory': 'Memory', 'brand': 'Corsair', 'sku': 'CMK16GX4M2A2666C16', 'type': 'DDR4, 2666MHz, CL16'}""

",1
"""{'brand': '\""Dell\""', 'category': 'Computers_and_Accessories', 'title': \""['34112375pack'] Dell 36-GB Ultra320 SCSI 15K Hard Drive\"", 'subcategory': 'Ultra320 SCSI 15K Hard Drives', 'sku': '341-1237-5Pack', 'type': 'Hard Drive'}""

","""{'title': '341-1237 Dell 36-GB U320 SCSI Hard Drive', 'category': 'Computer Hardware', 'subcategory': 'Hard Drives', 'brand': 'Dell', 'sku': '341-1237', 'type': 'SCSI, Ultra320, Enterprise Class, 3.5-inch, Hot-Plug, 15K RPM'}""

",1
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Memory_RAM', 'brand': 'Kingston', 'type': 'DDR4_SDRAM', 'title': \""['hx426c15fb4']  Kingston HyperX Fury black 4GB PC4-21300 DDR4 SDRAM DIMM (HX426C15FB/4)\""}""

","""{'title': '4GB 2666MHZ DDR4 CL15 HX FUR BK', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'Tradineur.com', 'sku': 'HX-FUR-BK', 'type': 'RAM DIMM'}""

",0
"""{'brand': '\""HP Enterprise\""', 'title': \""['199679001'] HP 10/20GB External SCSI DLT Tape Drive\"", 'subcategory': 'Tape Drives', 'sku': '199679-001', 'type': 'Tape Drive', 'category': 'Computers_and_Accessories'}""

","""{'title': 'Hewlett Packard Enterprise SP/CQ Drive DLT 20/40GB Internal', 'category': 'Storage Drives', 'subcategory': 'Tape Drives', 'brand': 'Hewlett Packard Enterprise', 'sku': '340769-001', 'type': 'DLT'}""

",0
